# Zini Age Mini  Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00800 2.51e+07 3.5999999046    3.599  2.292  4.1796  4.372    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -0.961 -0.435 0.145 0.281 0.342 0.428 0.627 0.687 0.734
0.00800 2.51e+07 3.7999999523    3.799  2.382  4.1934  4.362    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.184 -0.612 -0.003 0.140 0.205 0.294 0.503 0.566 0.615
0.00800 2.51e+07 4.0000000000    4.002  2.466  4.2061  4.351    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.394 -0.778 -0.143 0.006 0.074 0.167 0.384 0.450 0.502
0.00800 2.51e+07 4.1207098961    4.121  2.515  4.2135  4.344    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.517 -0.875 -0.225 -0.073 -0.003 0.093 0.315 0.382 0.435
0.00800 2.51e+07 4.1999998093    4.199  2.546  4.2182  4.340    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.596 -0.937 -0.278 -0.123 -0.053 0.045 0.270 0.338 0.392
0.00800 2.51e+07 4.4000000954    4.398  2.623  4.2296  4.328    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.788 -1.089 -0.408 -0.247 -0.174 -0.073 0.160 0.229 0.285
0.00800 2.51e+07 4.4213032722    4.420  2.631  4.2308  4.327    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.808 -1.104 -0.422 -0.260 -0.187 -0.086 0.148 0.218 0.274
0.00800 2.51e+07 4.5999999046    4.599  2.697  4.2404  4.317    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -1.973 -1.234 -0.534 -0.367 -0.291 -0.187 0.052 0.125 0.182
0.00800 2.51e+07 4.8000001907    4.799  2.768  4.2505  4.305    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.150 -1.374 -0.655 -0.484 -0.405 -0.298 -0.052 0.023 0.082
0.00800 2.51e+07 4.9719390869    4.972  2.827  4.2588  4.295    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.296 -1.490 -0.756 -0.581 -0.500 -0.391 -0.139 -0.063 -0.002
0.00800 2.51e+07 5.0000000000    5.000  2.836  4.2601  4.294    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.320 -1.509 -0.773 -0.597 -0.516 -0.406 -0.154 -0.077 -0.016
0.00800 2.51e+07 5.1999998093    5.201  2.902  4.2692  4.281    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.485 -1.641 -0.888 -0.707 -0.625 -0.511 -0.254 -0.175 -0.113
0.00800 2.51e+07 5.3999996185    5.402  2.966  4.2779  4.268    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.644 -1.769 -1.001 -0.816 -0.731 -0.615 -0.352 -0.272 -0.207
0.00800 2.51e+07 5.4195666313    5.421  2.972  4.2787  4.267    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.659 -1.781 -1.011 -0.826 -0.741 -0.625 -0.361 -0.281 -0.217
0.00800 2.51e+07 5.5999999046    5.602  3.028  4.2861  4.255    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.799 -1.894 -1.111 -0.922 -0.835 -0.717 -0.449 -0.368 -0.301
0.00800 2.51e+07 5.8000001907    5.802  3.088  4.2938  4.241    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.951 -2.018 -1.221 -1.029 -0.940 -0.819 -0.546 -0.464 -0.396
0.00800 2.51e+07 5.8221149445    5.824  3.095  4.2946  4.239    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -2.967 -2.031 -1.233 -1.040 -0.951 -0.831 -0.557 -0.474 -0.407
0.00800 2.51e+07 6.0000000000    6.002  3.147  4.3011  4.225    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.098 -2.140 -1.330 -1.134 -1.044 -0.921 -0.644 -0.559 -0.491
0.00800 2.51e+07 6.1999998093    6.201  3.205  4.3078  4.209    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.243 -2.260 -1.439 -1.239 -1.147 -1.022 -0.740 -0.655 -0.585
0.00800 2.51e+07 6.2718296051    6.273  3.225  4.3102  4.203    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.293 -2.303 -1.477 -1.276 -1.184 -1.058 -0.775 -0.689 -0.618
0.00800 2.51e+07 6.4000000954    6.400  3.261  4.3143  4.192    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.383 -2.378 -1.545 -1.342 -1.249 -1.123 -0.836 -0.749 -0.678
0.00800 2.51e+07 6.4108738899    6.411  3.264  4.3147  4.191    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.391 -2.384 -1.551 -1.348 -1.255 -1.128 -0.842 -0.755 -0.683
0.00800 2.51e+07 6.6668329239    6.666  3.334  4.3223  4.169    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.566 -2.533 -1.687 -1.480 -1.385 -1.256 -0.965 -0.876 -0.803
0.00800 2.51e+07 6.9012970924    6.899  3.398  4.3287  4.146    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.724 -2.670 -1.812 -1.602 -1.505 -1.374 -1.079 -0.989 -0.915
0.00800 2.51e+07 7.0000000000    6.998  3.424  4.3312  4.135    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.791 -2.728 -1.866 -1.655 -1.557 -1.426 -1.129 -1.039 -0.964
0.00800 2.51e+07 7.0956773758    7.094  3.449  4.3334  4.125    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.853 -2.783 -1.917 -1.704 -1.607 -1.475 -1.176 -1.085 -1.010
0.00800 2.51e+07 7.3059296608    7.305  3.504  4.3380  4.101    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -3.991 -2.906 -2.031 -1.816 -1.718 -1.584 -1.283 -1.191 -1.115
0.00800 2.51e+07 7.5008339882    7.501  3.555  4.3418  4.077    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.117 -3.020 -2.139 -1.922 -1.823 -1.688 -1.385 -1.291 -1.215
0.00800 2.51e+07 7.6823325157    7.684  3.602  4.3449  4.053    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.234 -3.128 -2.241 -2.023 -1.922 -1.787 -1.481 -1.388 -1.310
0.00800 2.51e+07 7.8511977196    7.854  3.645  4.3474  4.029    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.343 -3.230 -2.338 -2.119 -2.018 -1.882 -1.575 -1.480 -1.402
0.00800 2.51e+07 8.0000000000    8.003  3.684  4.3489  4.005    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.441 -3.323 -2.428 -2.208 -2.107 -1.970 -1.662 -1.567 -1.489
0.00800 2.51e+07 8.0672292709    8.070  3.701  4.3496  3.994    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.483 -3.365 -2.468 -2.247 -2.146 -2.009 -1.701 -1.606 -1.527
0.00800 2.51e+07 8.2890300751    8.290  3.758  4.3509  3.954    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.624 -3.505 -2.605 -2.383 -2.282 -2.144 -1.835 -1.740 -1.660
0.00800 2.51e+07 8.4912586212    8.491  3.809  4.3512  3.915    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.753 -3.638 -2.734 -2.512 -2.410 -2.273 -1.963 -1.868 -1.789
0.00800 2.51e+07 8.6758794785    8.674  3.857  4.3502  3.872    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.873 -3.766 -2.861 -2.640 -2.539 -2.402 -2.092 -1.997 -1.918
0.00800 2.51e+07 8.8443593979    8.842  3.902  4.3481  3.827    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -4.984 -3.890 -2.986 -2.765 -2.665 -2.529 -2.220 -2.125 -2.046
0.00800 2.51e+07 9.0000000000    8.997  3.943  4.3451  3.781    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.088 -4.010 -3.108 -2.887 -2.788 -2.653 -2.345 -2.251 -2.173
0.00800 2.51e+07 9.0178737640    9.015  3.948  4.3448  3.776    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.099 -4.023 -3.121 -2.901 -2.802 -2.666 -2.359 -2.265 -2.187
0.00800 2.51e+07 9.1931829453    9.191  3.994  4.3394  3.717    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.216 -4.165 -3.269 -3.050 -2.952 -2.818 -2.514 -2.421 -2.344
0.00800 2.51e+07 9.3534574509    9.351  4.038  4.3325  3.653    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.324 -4.304 -3.416 -3.200 -3.104 -2.972 -2.672 -2.580 -2.504
0.00800 2.51e+07 9.4957218170    9.494  4.077  4.3250  3.590    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.422 -4.435 -3.556 -3.342 -3.248 -3.118 -2.823 -2.733 -2.658
0.00800 2.51e+07 9.6118345261    9.611  4.111  4.3173  3.531    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.507 -4.552 -3.684 -3.472 -3.380 -3.253 -2.961 -2.873 -2.799
0.00800 2.51e+07 9.7326116562    9.732  4.149  4.3108  3.473    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.602 -4.676 -3.815 -3.605 -3.515 -3.390 -3.102 -3.015 -2.943
0.00800 2.51e+07 9.7635593414    9.763  4.158  4.3093  3.458    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.626 -4.708 -3.848 -3.639 -3.549 -3.424 -3.137 -3.051 -2.978
0.00800 2.51e+07 9.8142633438    9.814  4.181  4.3197  3.480    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.682 -4.725 -3.849 -3.636 -3.544 -3.416 -3.122 -3.034 -2.959
0.00800 2.51e+07 9.8321123123    9.832  4.194  4.3306  3.511    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.715 -4.716 -3.824 -3.607 -3.512 -3.380 -3.081 -2.989 -2.913
0.00800 2.51e+07 9.8384218216    9.838  4.208  4.3434  3.548    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.751 -4.704 -3.792 -3.571 -3.473 -3.338 -3.030 -2.936 -2.857
0.00800 2.51e+07 9.8409967422    9.841  4.224  4.3541  3.575    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.790 -4.704 -3.776 -3.551 -3.450 -3.313 -2.999 -2.902 -2.821
0.00800 2.51e+07 9.8423099518    9.842  4.237  4.3622  3.595    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.823 -4.708 -3.767 -3.539 -3.437 -3.297 -2.979 -2.880 -2.798
0.00800 2.51e+07 9.8425397873    9.842  4.240  4.3637  3.598    1  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.830 -4.708 -3.765 -3.537 -3.435 -3.295 -2.975 -2.876 -2.794
0.00800 2.51e+07 9.8431787491    9.843  4.222  4.3574  3.590    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.786 -4.687 -3.754 -3.528 -3.427 -3.289 -2.973 -2.875 -2.794
0.00800 2.51e+07 9.8437871933    9.844  4.202  4.3456  3.564    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.735 -4.680 -3.765 -3.543 -3.444 -3.309 -3.000 -2.905 -2.826
0.00800 2.51e+07 9.8443679810    9.844  4.193  4.3298  3.509    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.713 -4.717 -3.826 -3.609 -3.514 -3.383 -3.084 -2.993 -2.916
0.00800 2.51e+07 9.8447704315    9.844  4.194  4.3176  3.460    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.715 -4.768 -3.893 -3.682 -3.590 -3.462 -3.170 -3.082 -3.008
0.00800 2.51e+07 9.8451490402    9.845  4.199  4.3054  3.406    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.728 -4.830 -3.972 -3.765 -3.677 -3.553 -3.268 -3.182 -3.111
0.00800 2.51e+07 9.8455114365    9.845  4.206  4.2932  3.350    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.745 -4.896 -4.054 -3.852 -3.767 -3.648 -3.370 -3.287 -3.217
0.00800 2.51e+07 9.8458595276    9.846  4.212  4.2811  3.295    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.761 -4.960 -4.136 -3.939 -3.857 -3.742 -3.471 -3.391 -3.324
0.00800 2.51e+07 9.8461961746    9.846  4.219  4.2690  3.241    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.776 -5.023 -4.217 -4.025 -3.946 -3.835 -3.571 -3.494 -3.428
0.00800 2.51e+07 9.8465213776    9.846  4.224  4.2569  3.187    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.789 -5.083 -4.295 -4.108 -4.032 -3.926 -3.669 -3.595 -3.532
0.00800 2.51e+07 9.8468341827    9.847  4.228  4.2448  3.135    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.800 -5.139 -4.371 -4.189 -4.117 -4.014 -3.766 -3.694 -3.633
0.00800 2.51e+07 9.8471355438    9.847  4.231  4.2327  3.083    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.809 -5.194 -4.445 -4.268 -4.199 -4.101 -3.860 -3.791 -3.732
0.00800 2.51e+07 9.8474245071    9.847  4.234  4.2206  3.032    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.815 -5.247 -4.517 -4.345 -4.279 -4.186 -3.953 -3.887 -3.829
0.00800 2.51e+07 9.8477020264    9.847  4.236  4.2085  2.981    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.821 -5.297 -4.587 -4.420 -4.358 -4.270 -4.044 -3.981 -3.926
0.00800 2.51e+07 9.8479690552    9.848  4.238  4.1964  2.931    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.824 -5.346 -4.654 -4.494 -4.436 -4.352 -4.134 -4.075 -4.021
0.00800 2.51e+07 9.8482856750    9.848  4.239  4.1813  2.870    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.827 -5.405 -4.737 -4.585 -4.532 -4.453 -4.246 -4.190 -4.139
0.00800 2.51e+07 9.8485260010    9.848  4.239  4.1692  2.821    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.828 -5.449 -4.802 -4.656 -4.607 -4.532 -4.333 -4.280 -4.232
0.00800 2.51e+07 9.8487558365    9.849  4.239  4.1570  2.772    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.829 -5.492 -4.865 -4.725 -4.680 -4.610 -4.420 -4.370 -4.324
0.00800 2.51e+07 9.8490285873    9.849  4.239  4.1419  2.712    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.828 -5.542 -4.943 -4.810 -4.770 -4.706 -4.526 -4.480 -4.437
0.00800 2.51e+07 9.8492345810    9.849  4.238  4.1298  2.664    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.826 -5.579 -5.003 -4.877 -4.840 -4.781 -4.610 -4.568 -4.525
0.00800 2.51e+07 9.8494310379    9.849  4.237  4.1177  2.617    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.823 -5.615 -5.063 -4.943 -4.909 -4.855 -4.694 -4.655 -4.615
0.00800 2.51e+07 9.8496637344    9.850  4.236  4.1026  2.558    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.820 -5.656 -5.136 -5.022 -4.994 -4.946 -4.797 -4.761 -4.724
0.00800 2.51e+07 9.8498382568    9.850  4.234  4.0905  2.511    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.816 -5.686 -5.192 -5.085 -5.060 -5.017 -4.877 -4.845 -4.810
0.00800 2.51e+07 9.8500061035    9.850  4.233  4.0784  2.464    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.811 -5.710 -5.247 -5.145 -5.124 -5.086 -4.956 -4.928 -4.895
0.00800 2.51e+07 9.8501653671    9.850  4.231  4.0662  2.418    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.806 -5.733 -5.297 -5.204 -5.186 -5.154 -5.035 -5.010 -4.980
0.00800 2.51e+07 9.8503160477    9.850  4.228  4.0541  2.371    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.801 -5.754 -5.346 -5.260 -5.247 -5.221 -5.112 -5.091 -5.063
0.00800 2.51e+07 9.8504600525    9.850  4.226  4.0419  2.325    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.795 -5.770 -5.394 -5.315 -5.306 -5.285 -5.188 -5.171 -5.145
0.00800 2.51e+07 9.8505964279    9.850  4.224  4.0298  2.279    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.789 -5.782 -5.441 -5.368 -5.363 -5.347 -5.263 -5.249 -5.225
0.00800 2.51e+07 9.8507261276    9.850  4.221  4.0177  2.233    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.782 -5.790 -5.486 -5.419 -5.418 -5.408 -5.335 -5.327 -5.305
0.00800 2.51e+07 9.8508501053    9.851  4.218  4.0055  2.188    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.775 -5.794 -5.528 -5.469 -5.471 -5.466 -5.408 -5.403 -5.384
0.00800 2.51e+07 9.8509674072    9.851  4.215  3.9934  2.142    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.767 -5.794 -5.570 -5.517 -5.522 -5.523 -5.479 -5.479 -5.462
0.00800 2.51e+07 9.8511056900    9.851  4.211  3.9783  2.086    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.758 -5.790 -5.619 -5.574 -5.583 -5.592 -5.567 -5.573 -5.559
0.00800 2.51e+07 9.8512115479    9.851  4.208  3.9662  2.040    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.750 -5.782 -5.656 -5.617 -5.629 -5.644 -5.636 -5.647 -5.637
0.00800 2.51e+07 9.8513107300    9.851  4.204  3.9541  1.996    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.741 -5.769 -5.689 -5.658 -5.673 -5.695 -5.705 -5.721 -5.714
0.00800 2.51e+07 9.8514299393    9.851  4.200  3.9391  1.940    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.730 -5.744 -5.718 -5.701 -5.723 -5.755 -5.788 -5.812 -5.811
0.00800 2.51e+07 9.8515214920    9.851  4.197  3.9270  1.895    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.721 -5.716 -5.735 -5.731 -5.760 -5.801 -5.855 -5.886 -5.889
0.00800 2.51e+07 9.8516082764    9.851  4.193  3.9149  1.850    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.712 -5.679 -5.742 -5.755 -5.793 -5.846 -5.920 -5.960 -5.966
0.00800 2.51e+07 9.8516912460    9.851  4.189  3.9028  1.806    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.702 -5.634 -5.738 -5.771 -5.822 -5.887 -5.984 -6.035 -6.045
0.00800 2.51e+07 9.8517704010    9.852  4.185  3.8906  1.761    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.692 -5.579 -5.720 -5.778 -5.846 -5.926 -6.048 -6.111 -6.124
0.00800 2.51e+07 9.8518629074    9.852  4.180  3.8755  1.706    2  0.000  0.538     0.00     0.00 -1         0      0.00 7.290e-01 2.630e-01 1.420e-03 3.876e-04 3.521e-03 -1.000 8.000e-03 -5.680 -5.505 -5.680 -5.777 -5.869 -5.972 -6.124 -6.206 -6.224
