pmdec
-2.2390446563403623
0.4946499942681949
-4.912070709144537
-0.6917110498191079
-5.758392000756088
-1.8942217918253053
-2.09604609431391
-0.9756877568883567
2.6621299449342066
-0.753848705233366
-0.8525754295371613
0.3409941060701668
0.7716637592931633
-1.6305845930994354

-0.9048582315179499
-2.3517228407627098
-1.6946328869374248
-4.302580780484307
-5.900422593976152
-2.4749118709150917
-1.6241385659013623
-1.2179550689982137
-1.3239200716484154
-3.213270575831989
-3.6085010907476907
-4.344366056207823
-4.475799044371926
-1.7972781270878717
-1.6285489200613994
-1.2721200122913368

-1.9141296013003262
-1.7368207870570789

-1.6341320655563973
-3.220467195341455
-2.0855485317908586
-1.4541702783789794
-2.1648778466089786
-1.9997111511972836
-2.2809939660701994
-3.551117117916482
-2.1777133478233464
-1.6908918674525055

-1.514380697886626
6.071011484554704
-1.3996016819987787
-2.0238061355897328
-2.5150013775123714
-1.8204521407267362
-2.5328550777712975
-1.381884137287249
-1.6914708319497693
-1.2357460923705774
0.4052284297726867
-1.7578604113549094
-0.7623120583861653
-2.348332601121166
-1.370413834349388
-0.43777689934907493
-3.7826702438480355
-4.155118211198572


-4.386600347185282
-1.7218683356263995
-3.6054058199620402
-1.1550887135890509
-0.03206300719489161
-0.9250888224778638
-0.850741518132558
-1.8667723977379267
-1.3868485749026949
-0.731762123810262
-2.363979488384878

-1.7391969696987628
-2.065542433961963
-1.4174013066833437
-0.08243646151198614
-1.5794267534944988
-3.1328450376240546
-2.294968137542769
-1.8238073939583732
-1.6370248557601306
-2.7411723990933536
-1.6509276732343348
-3.886185069516989

-3.5937168407602433
-1.3765875085883028
-1.9953502702500236
0.03337968877336994
-2.8126052964092407
-3.468849400697811
-1.9246772985254517
-1.0604791080230098
-1.9211091474546218
-1.8786256429133816
0.6388101736100867
-0.44303916663749443
-6.0502466698455555
-0.36749361144340303
-3.3006796291796165
-5.293716933460891
-2.5837302215246387
-1.7526908966188262


-2.5689550676269763
-1.4360437795391996
-2.12781555107356

-2.8471881568088886
-0.7275200783858013
-0.4364828414932549

-1.1905002219074845
-2.1453327015625394
-2.1287706237832533
1.2184116927746709
-1.5473761403018669
-1.4862772970345581
-1.3964371401139994
-1.16651576292942
-1.2701638489630136
-3.707280623797077
-1.232838314977937
-1.351692609225072
-1.4793615020740416
2.6608941557863903
-2.850286146789021
-1.5743176086486914
-3.276538236732561
-2.388367399420138
-0.4438272016150165
-1.755401985283711

-2.1521981316537535
-1.2481003051936823
-1.2451536069139713
-1.7447836221290338

-3.355731962887523
-2.1022264612745847
-1.65200028532456
-0.4873361092423136
-5.492669926428681
-2.2729760256327873
0.9631850673877022
-1.037487528232218
-2.02963752728563
-1.7180647609164819
1.1795905629376326
-1.8389002424291072
-1.9198948391144517
-1.2853655096857466
-1.510546823367504

-1.4244210545982785
-1.1751458104758585
-1.418201197314352
-1.0715693991762385
-3.6137676737781046
-2.0610549872637196
-1.0144350420856785

-1.650648765076422
-2.1839578255854404
-1.8986403930696076
-1.741921196414841
-1.465445920362252
-2.2686780779728335
-3.6452256857245513
-1.3879024401903777
0.6035019257078904

-1.4498930934587955


-2.357461541052445
-0.46950608234890145
-1.9386940235879226
-0.813707610956226
-0.43575705151973776
-2.1683806217136468
-1.9267461316717454
-0.9835089493441276
-0.6786636429438541
-1.3324557098112668
-1.3596209676809559
-2.2738742567253074
-1.487089458682723
-1.654993158740174

-2.8181129370932743

-1.5986172858545145
7.151338917493533
-1.2842371791143463
-1.8209377936988322
-1.7119102846042744
-1.8447700746537548
-1.691344270221269
-1.9048715904855207

2.0535979865337337
-2.860808080010383
-4.1804882722626955
-1.1849371656151308

-4.598061775713476

0.21900349595052682
0.5885205953426387
-14.5269909115511
-0.5728354081063027

-1.6145366618559884
-1.1912463581393316

-1.2670353994470802
-1.5890028324846428
-3.59311665632064
-2.010393220715006
-0.7931887362865429
